title,text
Monogram Capital Partners acquires majority stake in Tru Fragrance & Beauty,"Monogram Capital Partners, a Los Angeles-based private equity firm that invests in consumer brands and services companies, has acquired a majority stake in Tru Fragrance & Beauty, a beauty brand builder whose portfolio includes owned, licensed, and exclusive fragrance and beauty brands sold to national beauty and apparel retailers and direct to consumers. The partnership builds on Tru's growth over the past three years, during which the company's owned brands doubled the company's revenue. Driven by a suite of fragranced lifestyle brands that include Le Monde Gourmand, a Gen-Z favorite which recently launched in 700 Ulta doors and on Ulta.com, as well as with ASOS in the UK; fragrance-as-wellness brand Lake & Skye; and licensed perfumes and colognes with Yellowstone and Wrangler, Tru's portfolio has focused on clean and differentiated formulations and community-driven marketing to capitalize on strong tailwinds in the fragrance market. Founded in 1969 and acquired by current executives in 2004, Tru Fragrance & Beauty operates out of Willowbrook, IL and New York City. In addition to the company's branded portfolio Tru also develops fragrance brands exclusively for retail partners. Tru represents Monogram's seventh investment in the beauty space in the past five years. Monogram's other beauty investments include Beach House Group, D.S. & Durga, Foundry, Live Tinted, Violette_FR, and Prime Matter Labs, a contract manufacturer. Monogam's investment is intended to accelerate Tru's growth and scale, supporting expanded distribution in the U.S., Canada, U.K., Europe, and beyond, launching new brands and licensing relationships, bringing synergistic brand marketing and operational resources, and fostering a continued focus on talent development and complementary acquisitions. Tru's Executive Chairman Monte Henige shared, ""Our partnership with Monogram is not a culmination but a furtherance of our vision and mission, affirming our talent-driven culture and positioning us for even greater success."" Eric Bilenko, Tru's Chief Executive Officer, continued, ""Monogram's expertise in identifying and growing innovative consumer brands bolsters our own approach to best-in-class consumer experiences in the fragrance and beauty space. We look forward to building on our platform through accelerated growth of our own brands, the launch of new brands, and the addition of strategic acquisitions, leveraging Monogram's extensive experience in each of these key areas."" Oliver Nordlinger, Monogram Co-Founder & Partner, added, ""We're incredibly excited to partner with Monte, Eric, and the rest of the Tru team to build on their impressive momentum. We believe Tru is differentiated not only in its ability to identify and build brands around whitespace opportunities but also in its nimble and sophisticated global supply chain and exceptional company culture. Whether it's by expanding distribution of existing brands, launching new owned or licensed brands or making strategic brand acquisitions, we expect Tru's growth to only accelerate from here."""
Clariant completes acquisition of Lucas Meyer Cosmetics,"Clariant today announced that it has completed the acquisition of Lucas Meyer Cosmetics, a leading provider of high-value ingredients for the cosmetics and personal care industry, from IFF for a value of USD 810 million (about CHF 720 million or EUR 746 million). ""The acquisition of Lucas Meyer Cosmetics is a prime example of how we implement our purpose-led growth strategy and support our goal of accelerating customer- and sustainability-driven innovation,"" said Conrad Keijzer, Chief Executive Officer of Clariant. ""The complementarity in customer portfolio, product portfolio, and regional strongholds and capabilities in R&D and in marketing make the combination of Clariant and Lucas Meyer Cosmetics a leading solutions provider for high value personal care brands."" ""I see the acquisition of Lucas Meyer Cosmetics as a significant step forward for Care Chemicals. Customers as well as consumers increasingly demand high value natural ingredients,"" said Christian Vang, President of the Clariant Business Unit Care Chemicals and the Americas region. ""I extend a warm welcome to 190 highly qualified professionals as our new colleagues at Clariant. We jointly look forward to exciting growth opportunities and expect to increase annual sales to USD 180 million in 2028 from around USD 100 million currently."" The transaction further strengthens Clariant's portfolio of active and functional cosmetic ingredients. The company says this will provide its Business Unit Care Chemicals with additional high-margin and highly cash-generative natural and sustainable specialty chemicals that are currently in high demand. Through this operation, IFF intends to reduce its debt and simplify its operations by focusing on its core business."
Grown Alchemist exits L'Occitane's portfolio as its eyes international growth,"Grown Alchemist has new owners. L'Occitane has divested from the Australian beauty brand it acquired in 2022, and sold a majority stake to the group's former Vice-Chairman and former Chief Executive Officer and existing Board Member, André Hoffmann. In parallel, Grown Alchemist CEO, Anna Teal, has acquired a minority shareholder. The transaction was agreed at a total price of 28 million euros (about USD 30 million). The brand will be headquartered in London, U.K. The new owners want to accelerate the brand's growth, in particular in key markets such as North America and China, through increased business agility, and large scale partnerships and activations in lifestyle, music, and retail. ""The L'Occitane Group has been an incredible partner and supporter of the business since its acquisition of a majority control in 2022, enabling us to establish a strong foundation for growth, a stellar team, investment in product enhancements and new market entries,"" said Teal, CEO of Grown Alchemist. ""That being said, we see this acquisition of Grown Alchemist as an opportunity to accelerate brand growth, as we gain more strategic flexibility and autonomy outside of a listed group. We are appreciative to the Group for their open mindedness and support for this transition in line with growth strategies of both parties involved."" Founded in Australia in 2008, Grown Alchemist is available in over 40 countries in retail chains, such as Sephora and Credo Beauty, and in 5-star hotels & spas."
ABIHPEC's Beautycare Brazil announces record results in 2023,"Beautycare Brazil, the sectorial project promoted by the Brazilian Association of the Cosmetics, Perfumery and Personal Hygiene Industry (ABIHPEC) and the Brazilian Agency for Export and Investment Promotion (ApexBrasil) has closed the year 2023 reporting a total of US$138 million in international business deals and 161 supported companies (30% more than in 2022). Overall, Beautycare Brazil undertook 10 actions focused on generating business opportunities (9 international business fairs and one commercial mission), as well as 6 qualification webinars and workshops about diverse markets, plus 10 meetings to prepare Brazilian companies for commercial actions. In 2023, the initiative achieved a record number of participants in all events held by the project, counting as well on an extensive and relevant support of Brazilian Embassies and Consulates in the project's international activities. The year 2024 also includes a comprehensive calendar of events, with confirmed presence in the several of the main events dedicated to the Personal Hygiene, Perfumery and Cosmetics (HPPC) sector's value chain: Cosmoprof Worldwide Bologna (Italy, March 21-24, with 44 companies); in-cosmetics Global (France, April 16-18); Cosmetista (Morocco, May 11-14). In addition to that confirmed agenda, ABIHPEC and ApexBrasil are already holding discussions to continue supporting companies in the international market; in 2024, participation in 7 other international fairs have been forecasted: Cosmoprof North America (USA, July 23-25); BeautyForum & Hair (Poland, September 14-15); MCB by Beauté Sélection (France, October 12-14); Beautyworld Middle East (UAE, October 28-30); in-cosmetics Asia (Thailand, November 5-7), and Cosmoprof India Mumbai (India, December 5-7). ""In 2024 we will face the challenge of expanding the achieved figures and results, by directing all our efforts to continue to support companies from all Brazilian regions, with different sizes and exporting maturities, and to strengthen as well our institutional partnerships and revise our operational strategies in the international market, in order to consolidate the Beautycare Brazil Sector Project as the most relevant Support Program available to Brazilian companies in the HPPC sector and related products and services"", said Gueisa Silvério, international business manager at ABIHPEC. In 2023, Brazilian exports of cosmetics, perfumes and toiletries have posted another record, reaching a total value of USD 911.2 million over the twelve months from January to December 2023, up 14.5% compared to 2022 according to the Brazilian Association of the Toiletries, Perfumery and Cosmetics Industry (ABIHPEC)."
Clinique launches on U.S. Amazon Premium Beauty store,"Estée Lauder is taking the Amazon plunge with the debut of Clinique in the U.S. Amazon Premium Beauty store. The skincare brand has been chosen as the first of a select few brands within The Estée Lauder Companies' portfolio that will expand consumer reach in the U.S. through the e-commerce site. Within the Clinique brand store in Amazon Premium Beauty, customers will be able to discover, shop, and experience a wide selection of Clinique's 100% fragrance free skincare, makeup, fragrance, and men's products. This will include Clinique's skincare bestsellers. Newly created for the launch is the Clinique Skin Analysis tool. Developed with Clinique's Guiding Dermatologists, this interactive questionnaire will custom-fit a skincare regimen for Clinique's consumers, ensuring a simplified and personalized skincare journey, with recommended products available for purchase from the store. ""This new brand experience will complement the high-touch, in-store experience our consumers already receive with our Clinique Consultants in the stores of our long-term retail partners throughout the U.S. Education has always been an integral part of Clinique and we are excited to bring this aspect of our brand to Amazon customers in the U.S.,"" said Michelle Freyre, Global Brand President, Clinique. The Amazon Premium Beauty store offers a selection of big brands and professional beauty products, which are generally sold in luxury retail stores."
Shoppers Drug Mart to recycle the packaging of its private label beauty brand,"Canada's drugstore chain Shoppers Drug Mart (known as Pharmaprix in Quebec) has announced the launch of a recycling program dedicated to its Quo Beauty cosmetics line. Based on a partnership with TerraCycle, the new program offers customers the possibility to recycle empty Quo Beauty cosmetics components and keep plastic packaging from going to landfills and incinerators. This partnership with TerraCycle comes less than a year after the launch of ""More Planet Love"" by Quo Beauty which includes over 500 products with more sustainable packaging, using recycled plastics, mono-materials, and reduced plastic packaging. In addition, for each pound of cosmetics waste shipped in through the recycling program, $1 will be donated to Shoppers Foundation for Women's Health. ""As we work to ensure all control brand packaging is recyclable or reusable by 2025, we continue to look for new and innovative ways to eliminate the use of single-us plastics for all product packaging,"" says Pat Dean, SVP, Category Management, Shoppers Drug Mart. Plastic and glass tubes, pots, pumps, sprays, and jars, lipstick, lip balm, lip gloss tubes, and wands, mascara tubes and wands, eyeliner pencils and components, eyeshadow and bronzer components, foundation packaging, powder components, concealer tubes and sticks, are all eligible for recycling. However, nail polish bottles, nail polish remover bottles, makeup wipes and sponges, makeup brushes, and pressurized canisters (including aerosol cans) will not be accepted through this program. ""The majority of cosmetic products are not accepted by curbside recycling services due to their complex, multilayer packaging, which often includes small components such as wands, pumps, and caps that slip through the sorting machinery at recycling facilities,"" said Tom Szaky, TerraCycle founder and CEO. ""As the first major retailer in Canada to create a free recycling program for their own private-label beauty brand, Shoppers Drug Mart is setting a great example for the beauty industry."" At the end of January, Shoppers Drug Mart also announced that it would stop using single-use plastic shopping bags in all its stores across Canada."
China's Temu drops ad campaign in Europe over personal data use fears,"Chinese online marketplace Temu said Saturday it would drop an advertising offer in which clients could gain vouchers in exchange for surrendering their personal data for an indefinite period. The campaign, launched this month in England and later in France, promised vouchers of up to 100 euros if a client downloaded the Temu shopping app and invited another person to sign up. But the terms of the offer state that Temu is granted the right to use for life, and without notice, much of a client's personal data. British news site The Independent reported this week that the terms specified the use of ""photo, name likeness, voice, opinions, statements, biographical information, and/or hometown and state for promotional or advertising purposes in any media worldwide"". Temu, part of Chinese low-price retailer Pinduoduo, said in a statement to AFP that its offer had been a ""great success in France, with numerous satisfied clients"". Nevertheless it had been halted in both France and Britain because of ""misunderstandings on the extent of client data use"". Temu said it had only involved ""user names and profile pictures"". It did not respond to requests on whether the promotional offer was being used in other countries. ""Temu is committed to client confidentiality,"" it said. ""We do not and will not sell client data."" Earlier this month, Temu's parent Pinduoduo, a main competitor of the Chinese e-commerce giant Alibaba, reported a 90-percent surge in net profit for 2023, to 60 billion yuan (USD 8.3 billion)."
Beautycounter breaks into fragrance with full ingredient disclosure,"California-based clean beauty brand Beautycounter has announced its foray into the fragrance category with the launch of Clean Eau De Parfum, a collection of five new scents: Miles Away, Sun Spill, Hyper Rose, Second Skin, and Pacific Dreams. The collection is available for purchase through Beautycounter.com, in Beautycounter brick and mortar stores, and through their community of independent ""Advocates"". With this five-unit line, the brand intends to fill a blank space in the clean beauty market. As with the brand's other products, the ingredients used in the new formulas have been thoroughly vetted. Beautycounter explains that each ingredient was reviewed across 23 health and environmental endpoints. Created by Robertet Group's perfumer Clément Marx, all five scents are EWG Verified, Leaping Bunny certified, and tested to be safe for sensitive skin. Furthermore, Beautycounter has chosen to disclose the full list of ingredients substances making up its fragrances. With the launch of the Clean Eau De Parfum collection, Beautycounter is focused on closing what they call the ""fragrance loophole"", a legal provision that allows companies not to disclose the ingredients used to make a scent and instead to label their products with generic terms such as ""fragrance"" or ""parfum."" ""The current industry practice prevents consumers from being informed about what they're putting on their bodies,"" said Beautycounter in a statement. A similar move was already made five years ago by Hollywood actress Michelle Pfeiffer with the launch of her Henry Rose fragrance brand. Looking ahead, the brand plans to mobilize its community and travel to Washington D.C. in May of this year, to lobby Congress to close the ""fragrance loophole"" and support the larger Safer Beauty Bill package introduced by Rep. Jan Schakowsky (IL), a suite of four bills that address issues Beautycounter has been vocal about: the need for more supply chain transparency, banning the most harmful ingredients—like PFAS— and explicit protections for overexposed communities including women of color."
European firms falling behind in climate transition targets: report,"Four out of five European companies are not cutting their carbon emissions at the pace or scale necessary to meet the EU's climate targets, according to a report released Tuesday. The cost of adaptation is one factor holding back businesses, despite 20 percent expecting to lose customers to more climate-friendly competitors, the report by non-profit Carbon Disclosure Project (CDP) and management consulting firm Oliver Wyman found. While many firms have adopted transitions plans they ""are struggling to change their business models at the pace and scale required,"" James Davis, partner at Oliver Wyman, said in a statement. A key challenge, he added, is ""green business models are typically less attractive and riskier than the existing ones they seek to replace."" But to meet the EU's targets to cut emissions by 55 percent by 2030 compared to 1990 levels ""the need to significantly accelerate efforts could not be clearer"", the report stated. Its findings were based on an analysis of 1,600 European companies, including those in the United Kingdom, representing 89 percent of the continent's market capitalisation. Insufficient investment, including access to capital, was the main hindrance to a more rapid transition. Less than a quarter of capital expenditure was being dedicated to projects aligned with their transition plan or European criteria for the environmental performance of economic activities within the bloc. At the same time, ""government policy has not yet shifted the economic landscape decisively enough in favour of greener products and services"" and could offer more support to certain sectors, the report said. For European electricity companies already facing a shortfall in funding to replace oil and coal generation with renewables ""this investment gap would widen to 285 billion euros by 2030"". Greater collaboration across the financial sector was needed to spread risk between the many players from banks to philanthropic organisations involved in the green transition, the report said."
900.care raises 21 million euros to accelerate its growth in Europe,"The French start-up has just completed a fundraising of 21 million euros. The new funding round is led by Lombard Odier Investment Managers alongside 900.care historic investors White Star Capital, Swen Blue Ocean and Founders Future. It follows a first fundraising of 10 million euros in June 2021. That seed round was backed by White Star Capital, Founders Future, 360 Capital and business angels. Launched in 2021 by Aymeric Grange and Thomas Arnaudo, 900.care is a refillable, by-subscription, hygiene and personal care brand which has the ambition to help reduce plastic consumption and the environmental impact of hygiene and beauty products. The brand intends to use the funds to strengthen its position in France and accelerate its footprint in several neighbouring countries. In 2023, 900.care has practically tripled its turnover, exceeding 10 million euros at the end of the year. The company is now targeting profitability in France from 2024 and a turnover of 100 million euros within three years. 900.care currently claims 235,000 active subscriptions across France, and the brand employs 25 people. ""900.care represents precisely the type of model that seems promising for the future, since the brand offers a virtuous model, minimizing plastic production. This simple and easy to use solution, supported by an innovative industrial process, is affordable to many people, helping consumers in adopting new habits on a daily basis,"" said Victoire Carous, co-manager of plastic circularity strategy at Lombard Odier Investment Managers, in a statement."
Haus Labs by Lady Gaga launches in Europe exclusively with Sephora,"Hot on the heels of its UK launch last year, Haus Labs by Lady Gaga is debuting in 12 countries in the European Union (EU), exclusively with Sephora. As of March 26, 2024, the products of the brand are available in stores and online across France, Italy, Spain, Portugal, Sweden, Denmark and Germany, and online only in Switzerland, Greece, Romania, Poland and in the Czech Republic. The 125 product assortment includes: the best-selling HausTech Powered Triclone Skin Tech Foundation, in 51 shades and 6 shade families; the Triclone Skin Tech Hydrating and Depuffing Concealer, available in 31 shades, the Bio-Radiant Gel-Powder Highlighter; or the newly launched PhD Hybrid Nourishing Lip Oil and PhD Hybrid Plumping Lip Glaze. ""Europe is a critical milestone for Haus Labs by Lady Gaga. We are honored to be exclusive with the global retail powerhouse, Sephora. With the launch of Sephora App previews across Europe, we begin the march toward taking our brand to the world on March 26th. We will enable new consumers to see, touch and feel our products at Sephora, showing them that Haus Labs by Lady Gaga is a leader at the forefront of Art, Science, Beauty and Technology,"" said Ben Jones, CEO of Haus Labs by Lady Gaga."
Cosmoprof Bologna records significant increase in international attendance,"The 55th edition of Cosmoprof Worldwide Bologna closed its doors on Sunday March 24 with excellent results, according to the organizers. The B2B event hosted 3,012 exhibitors (+4% compared to 2023) from 69 countries and welcomed a stable number of visitors from 150 countries (248,500 visitors compared to over 250,000 last year). In this context, the presence of international stakeholders has registered a significant growth, with an increase by 9% compared to last year. ""It was an extremely positive edition, confirming the effervescence of the market, and above all the strategic importance of Cosmoprof for international operators,"" declared Gianpiero Calzolari, President of BolognaFiere. According to Euromonitor International, global sales of cosmetic products will exceed a value of 670 billion dollars by the end of the year, with an average annual growth of 9% expected for the next four years. The organizers also said the new opening dates – with all pavilions opening on the same day — were particularly appreciated by exhibitors. ""The Cosmoprof format has once again demonstrated that it can adapt to the needs of companies and operators for the development of the sector,"" highlighted Enrico Zannini, General Manager of BolognaFiere Cosmoprof. In the coming months Cosmoprof will be held in Bangkok, Las Vegas, Hong Kong, Mumbai and Miami, before returning to Bologna again from 20 to 23 March, 2025."
Virospack creates a custom packaging for Cinq Mondes Precious Elixirs,"The premium cosmetics droppers specialist has created a custom packaging design for French beauty brand Cinq Mondes' latest launch, the Precious Elixirs. The packaging solution features a moulded glass bottle with a 15ml capacity, designed to showcase the various colours of the products. A bottle that seamlessly complements the push-button dropper, boasting a high-quality metal shell finish, resulting in a premium dispensing packaging that aligns perfectly with the brand's positioning. According to Virospack, the custom packaging design also matches with the brand's promises, ""elevating the beauty routine with elegance and sophistication."" As the rest of Cinq Mondes' skin care lines, the five Precious Elixirs [1] are inspired by the finest and time-honoured beauty recipes. The products are made of 100% concentrated of certified organic vegetable oils that boast high concentrations in rich in antioxidant Omegas 3 and 6."
Ulta Beauty joins forces with Axo to launch in Mexico in 2025,"Ulta Beauty is gearing up for international expansion into Mexico. The beauty retailer, which operates about 1,400 stores across the US, has announced a joint venture with Grupo Axo, a major player in the prestige fashion and beauty sectors in Mexico, Chile, Uruguay and Peru, to launch in the country in 2025. ""International expansion represents an incremental, long-term opportunity for Ulta Beauty to extend our reach and leverage our differentiated value proposition. We have evaluated various operating models and partners, and geographies, and we are excited to announce the formation of a joint venture with Axo, a highly experienced operator of global brands, to launch and operate Ulta Beauty in Mexico in 2025,"" said Dave Kimbell, Ulta Beauty's chief executive officer. The news comes after plans to enter Canada were postponed due to the pandemic. Instead, Ulta focused on strengthening its operations in the United States and enhancing its omnichannel capabilities, including online shopping."
Grolman to distribute Taiyo's PEG-free solubilisers and emulsifiers in Europe,"The German-headquartered distributor of speciality ingredients has signed an exclusive agreement with Japanese cosmetic additives producer Taiyo. Under the newly formed partnership, the Grolman Group will distribute Taiyo's portfolio of personal care surfactants in Belgium, The Netherlands, Luxemburg, United Kingdom, Ireland, France, Poland, Germany, Austria, Switzerland, Italy, Turkey and Greece. Taiyo's portfolio of functional cosmetic additives includes over fifty variants of Polyglycerol Fatty Acid Esters (PGFEs), designed to meet various application needs. Key to this range is their feature of being PEG-free, promoting enhanced stability, reduced skin irritation and improved sensory experiences. Among Taiyo's stand-out products is the SunSoft Q-Y Series, which are renowned for their hydrophilicity and effectiveness, whether used as a solubiliser or makeup remover. Taiyo has also developed specific emulsifiers like SunSoft No.818SK-C(MB), tailored for suncare and foundation formulations, and Taiset 50-C(MB), a versatile natural emulsifier. Another highlight from Taiyo's range is the SunSoft AP series, featuring conditioning agents derived from Apricot Kernel Oil with a polyglycerol composition profile. For emollient needs, SunOil DDI(MB) stands out with its remarkable moisture retention capacity, while Taiset OG-C(MB) serves as an oil-soluble aesthetic modifier. Moreover, the partnership emphasises sustainability and safety, with products sourced from natural and traditional ingredients. Grolman said the collaboration is set to provide a diverse range of solutions for customers within the personal care industry."
Sephora to exit South Korea after more than 4 years in the country,"In a statement posted on Sephora Korea's social media accounts, the LVMH-owned prestige beauty retailer said it would gradually terminate all its online and offline operations in the country. Sephora launched in Korea in 2019 with a flagship in the Parnas Mall located in upscale Gangnam District in south Seoul. However, the company's development plans were thwarted by the Covid-19 pandemic and strong local competition. Other international retailers like Watsons and Boots have also struggled in this very specific market dominated by CJ Olive Young, which operates over 1,300 stores in the nation and sells a mix of mass and prestige products. Sephora Korea currently has five physical stores in Korea, in addition to its online operations. The company will start closing its operations on May 6. Sephora said its customer service team in Korea will continue operating until mid-August for returns and refunds."
Amorepacific's Innisfree introduces complete rebrand to U.S. market,"The vegan skincare Korean brand, known for its expertise in Green Tea skincare science, is relaunching its ranges, introducing new logo, new packaging and new clean and cruelty-free formulas across its portfolio. In Q1 2024 alone, Innisfree has relaunched 43 products, including three new innovations (Green Tea Enzyme Vitamin C Brightening Serum, Daily UV Defense Mineral Sunscreen Broad Spectrum SPF 45, Green Tea Enzyme PHA Toner). ""Innisfree has been one of the leading brands at the forefront of the K-Beauty craze, taking over the world for the last decade and rapidly expanding from Asia to the Western world, in part, due to its agility and ability to innovate,"" said Julien Bouzitat, US Brand General Manager - Innisfree. ""At the same time, we have seen a significant number of brands joining the clean and [nature-derived] skincare space. So it was time for Innisfree to reassert its points of difference and strong storytelling while adapting to how the consumer journey has evolved from social media discovery to preferred places of purchase."" In parallel, the Amororepacific brand is expanding its U.S. footprint, nearly doubling distribution at Sephora doors - now in more than 1,200 brick-and-mortar store locations including full distribution at Sephora at Kohl's. ""The new brand identity and packaging design was developed with shopping at a multi-brand retailer like Sephora in mind,"" continued Bouzitat. ""Our signature, bold Innisfree green colorway makes us stand out in a crowded space and we have simplified the way to navigate the product portfolio for self-selection, utilizing specific hues to define collections. Green for our Green Tea items, brown for Volcanic Clay, pink for Cherry Blossom and so on."" Innisfree considers the U.S. as the priority Western growth market, and is doubling its marketing investments in the region. ""We want Innisfree to become a nationwide household name and no longer the 'best kept secret' of K-Beauty,"" concluded Bouzitat. Innisfree retails for under $50 with most items falling in the $12 - $32 range. Best-selling SKUs include Daily UV Defense Sunscreen Broad Spectrum SPF 36, Super Volcanic Pore Clay Mask, and the Green Tea Seed Hyaluronic Cream & Serum."
Prestige retailer Douglas Group shares drop after stock market return,"Europe's leading prestige beauty retailer, Douglas Group, suffered a disappointing stock market return on Thursday March 21 in Frankfurt. After ten years of absence, the group decided to come back to the stock exchange with the aim to reduce its debt. Douglas priced its initial public offering (IPO) at 26 euros (US$28.3) per share on Tuesday. The stock opened at 25.50 euros on Thursday and cost 23.06 euros at the end of the day, a good eleven percent less than the issue price, which was already at the lower end of the issue range of up to 30 euros. Based on this price of 23.06 euros, the Düsseldorf-headquartered company, would be priced at a valued of around 2.5 billion euros. ""The deleveraging associated with the IPO will increase our financial flexibility and provide additional support for our successful development,"" Douglas Chief Executive Sander van der Laan said earlier this month. Shares of the Douglas group were withdrawn from the Stock Exchange in 2013 by its co-owners at the time, the Advent fund and the Kreke family. In 2015, the group was sold to CVC Capital Partners, another private equity fund, which was holding 84% of the shares before the IPO. The free float now stands at around 32%, with CVC Capital Partners and the Kreke family holding 54.4% and 10.2% of the shares, respectively. The two private owners have also committed to injecting around 300 million euros to bolster the group's balance sheet. The group, which sells perfumes, skincare and makeup products in around 1,850 stores in 22 European countries, through brands such as Douglas, Nocibé, parfumdreams and Niche Beauty, closed nearly 20% of its stores in 2021 to strengthen its online sales activity. In the 2022/23 financial year, Douglas generated sales of 4.1 billion euros, an increase of 12.1%, and a net profit of 17 million euros after several years of heavy losses. The company's goal is to reach the 5 billion sales mark by 2026. The group has launched a program to develop and expand its store network. By the end of the financial year 2025/26, Douglas plans to add more than 200 stores to its portfolio, and more than 400 stores are set to be upgraded or refurbished."
Swedish pharmacy chain limits sales of skincare products to minors,"One of Sweden's main pharmacy chains, Apotek Hjartat, said Thursday it was limiting sales of certain skincare products to those under 15 in order to combat unhealthy beauty standards for youth. ""Today there is an unhealthy and unnecessary use of advanced skincare products among young people and we want to be a voice that says stop,"" Monika Magnusson, CEO of Apotek Hjartat, said in an email to AFP. ""As a major retailer of skincare products and as a pharmacy we want to take responsibility for the use of skin care according to need,"" Magnusson added. Inspired by influencers on social media networks, more and more children, some as young as 10, are turning to anti-ageing products, according to the company. ""As one of the links in the healthcare chain and a retailer of skincare products, Apotek Hjartat is concerned about the growing trend of children using, or being encouraged to use, advanced skincare products,"" the company said in a statement. The products in question, most of which are anti-aging products, are listed on the pharmaceutical group's website. They include products with AHAs (alpha hydroxy acids), BHAs (beta hydroxy acids), vitamin A and vitamin C. To purchase these products, customers must be at least 15 years old, have permission from their parents or be able to produce a medical certificate justifying their use. Annika Svedberg, chief pharmacist at Apotek Hjartat, stressed the importance of choosing skincare products based on needs, not beauty ideals. ""Skin care needs are highly individual and depend on skin type and condition, not age,"" she said in a statement. ""Using products aimed at reducing wrinkles and evening out skin tone is not something a child needs."" The age limit is currently being rolled out, both online and in Apotek Hjartat's some 390 pharmacies in Sweden. ""We hope that this age limit will make more people stop and reflect, and that it can lead to important conversations between parents, within families and in society, around ideals and norms,"" Magnusson said."
IFF names Ana Paula Mendonça President of its Scent division,"IFF has announced the appointment of Ana Paula Mendonça as president of its Scent division, effective April 1, 2024. Simon Herriott, current president of IFF's Health & Biosciences and Scent divisions will continue to lead the Health and Biosciences business unit. IFF's Scent business unit includes fine fragrance, consumer fragrance and fragrance ingredients. Mendonça will be based in New York City and remain part of IFF's Executive Leadership Team. Currently SVP, Commercial Excellence, Mendonça brings decades of fragrance experience to the division. Since joining IFF in Brazil in 1996, Mendonça has held roles of increasing responsibilities in Scent, namely president of fragrance ingredients and regional general manager of North America for consumer fragrances. Her broad experience extends across category management in fine fragrance, home, fabric, and beauty, as well as global marketing, creative design, and product innovation. Since December 2022, she has served as IFF's senior vice president of Commercial Excellence, where she led the company's global key account initiative, including IFF's sales excellence program, commercial analytics, and digital enablement. These initiatives will continue under the leadership of the business unit leaders. Mendonça completed a Master in Business Agility Program and Leadership Excellence Through Awareness and Practice at INSEAD and earned a degree in business management from UAM in Sao Paulo."
Fashion designer Dries Van Noten to step down,"The feted Belgian designer Dries Van Noten will step down as creative director of his fashion label this summer, he announced today. Van Noten, 65, is set to leave after the next Paris Fashion Week menswear show in June. Known for luxurious colours and avant garde styles, Van Noten began as part of the so-called Antwerp Six who trained at the city's Royal Academy of Fine Arts in the 1980s. Other members included daring designers Walter Van Beirendonck and Ann Demeulemeester. In his statement, Van Noten said his career had been ""a dream come true"". ""I want to shift my focus to all the things I never had time for. I'm sad, but at the same time, happy,"" he said. Van Noten added that a replacement would be announced ""in due time"", and his studio team will handle the next womenswear collection. DVN, as he is known, sold a majority stake in his label to Spanish conglomerate Puig in 2018, but had remained chairman of the board and creative director. The brand has added beauty and perfume lines, and expanded into e-commerce, since Puig's takeover."
dsm-firmenich increases its production capacity for perfumery ingredients,"dsm-firmenich has inaugurated two production plants in Castets, southwestern France, for the production of perfumery ingredients. The first facility is a multipurpose unit for the production of pine-based ingredients, and the second brand-new plant is dedicated to the production of the biodegradable musk Habanolide®. These expansions address the fast-growing demand for sustainable products. ""In addition to helping us provide extra production capacity for perfumery in Europe, these expansion projects further strengthen our strategic position and allow us to seize growth opportunities that lie ahead. These two additional plants also make a significant contribution to our Sustainability ambitions by lowering the carbon footprint of our logistics operations in the region, while helping our customers deliver on their own sustainability goals,"" said Emmanuel Butstraen, President Perfumery & Beauty at dsm-firmenich. The new multipurpose facility is an additional production unit designed to secure the supply of a variety of finished products and intermediates for the perfume markets. It increases the production capacity for bio-sourced renewable ingredients coming from pine on the site. The new Habanolide facility comes in addition to the existing production line in New Jersey, US, to significantly boost the production capacity of this perfume ingredient. Known for being an elegant macrocyclic musk with a warm and slightly woody note, Habanolide is ranked among dsm-firmenich's best-selling ingredients. The bio-sourced ingredients plant received a EUR 2.8 million subsidy from the Nouvelle-Aquitaine region to boost companies' industrial performance and energy efficiency. The Habanolide® expansion project has benefited from a EUR 1.0 million grant, as part of the national recovery plan implemented by the French government and the Nouvelle Aquitaine region, to accelerate industrial investments in France."
AS Watson Group appoints co-managing directors of Watsons China,"AS Watson Group has appointed Fred Chan and Vivian Nie as Co-Managing Directors of Watsons China, succeeding Kulvinder Birring, current CEO of Watsons China, who has been appointed as CEO of Marionnaud Group, a subsidiary of CK Hutchison Holdings. Fred Chan joined Watsons China in 2011 as Operations Director of South China. At the time, Watsons China had just over 1,000 stores and today the business has grown to 3,800 O+O (online + offline) stores. Over the years, Fred's role has expanded geographically, and was promoted to his current role as General Manager of Sales Operations in 2023. He has been instrumental in building operational excellence in sales operations, is passionate in developing talents on the field, and has been one of the key driving forces in the O+O transformation in the business. Vivian Nie joined Watsons China in 2018 as the Marketing Director, and was subsequently promoted to General Manager, Customer Growth in 2021. In 2023, she took on additional responsibility for the trading function. Vivian has brought fresh perspectives and innovative thinking, enabling us to adapt to the ever-changing market landscape. She has demonstrated her versatility and ability to effectively manage multiple areas of the business, and she has been instrumental in the development of award-winning MyStore O+O business model on the Wechat Enterprise Platform interacting with 43 million customers, and the recent launch of OptimO, Watsons' retail media business. The appointments are effective from April 2024."
